reactions,data_type,kcat,MW,kcat_MW
MALDDH,ours,1.7427522337124595,40314.46760000003,155.62423156903725
LA4NTpp,ours,1.7418341427361212,62541.768800000114,100.26264101839769
SERTRS2,ours,1.7417721034655396,48413.47600000005,129.5172355002135
FEOXAMR2,ours,1.73513687282687,30112.408000000032,207.43916402091537
PNTK,ours,1.6948995461161749,36359.31270000001,167.8150083958608
LPLIPAL2ATE180,ours,1.619329543172601,38977.781800000055,149.5617781774681
LPLIPAL2E180,ours,1.6127192484585606,38977.781800000055,148.95124931021115
LPLIPAL2A180,ours,1.573822518156418,38977.781800000055,145.35873525165806
NMNAT_num1,ours,1.5458650670570977,47345.25790000005,117.54322371967788
OHPBAT,ours,1.537766783656142,39782.842400000045,139.15447180722572
PSERT,ours,1.5368019580810104,39782.842400000045,139.06716351397836
SPMDAT2,ours,1.5132335069116523,21886.749500000005,248.90131012291008
SPMDAT1,ours,1.5132335069116523,21886.749500000005,248.90131012291008
VALTRS,ours,1.5035413484895266,108191.08910000084,50.02952553291428
DURIK1,ours,1.4865589026485244,23456.312000000016,228.1523220502304
AGPAT180,ours,1.4713580653306857,27452.833700000017,192.9450741979494
FACOAL80t2pp_num1,ours,1.4535648746854175,62331.2346000001,83.95202794310599
ADOCBIK,ours,1.440467804694791,20163.7742,257.1782467640035
FACOAL160t2pp_num1,ours,1.4108212200228387,62758.64560000017,80.92839390533636
PYDXK_num1,ours,1.3890119419744884,31321.84210000004,159.64715533471613
NADS1,ours,1.3504907211237103,30636.457600000005,158.69219149035547
FEOXAMR3,ours,1.3421117573793013,30112.408000000032,160.45220716209343
TMDS,ours,1.324910856225678,30479.330400000006,156.48897202848133
EAR181x,ours,1.3042536995106384,27863.63610000001,168.5104306339364
EAR181y,ours,1.3042536995106384,27863.63610000001,168.5104306339364
ORNDC_num1,ours,1.292727726107823,79415.20730000033,58.60111648903475
EAR141y,ours,1.2914306795557506,27863.63610000001,166.85368807270277
EAR141x,ours,1.2914304350974841,27863.63610000001,166.85365648853494
SELCYSS,ours,1.2888610234209967,50606.60020000007,91.68566285777841
KARA1,ours,1.2296097668185615,54068.42740000005,81.87024060823373
FACOAL180t2pp_num1,ours,1.2151620259497875,62758.64560000017,69.70487096393333
UAGDP,ours,1.2135991143004505,49189.49640000002,88.81889694405614
FCLT,ours,1.196653943993669,35883.96540000001,120.05234511727647
E4PD_num1,ours,1.187230258261357,37298.93400000008,114.58850083331808
PGP181abcpp,ours,1.1723800512010523,64459.97920000018,65.47579190537151
HSST,ours,1.1553428577013798,35726.83990000002,116.41763725442074
KDOPS,ours,1.146055218854468,30832.3438,133.81398490620373
SPMDt3pp,ours,1.1422317068169021,11720.002499999991,165.57627599574178
PMEACPE,ours,1.1363773054405861,28504.66440000001,143.51890771905067
TMK,ours,1.1321876032356828,32396.887600000045,125.81070817582032
GLYAT_reverse,ours,1.1040222277805396,43116.554700000095,92.17990740827753
TMDK1,ours,1.079992523211546,23456.312000000016,165.75381004317998
E4PD_reverse_num1,ours,1.0227261345473326,37298.93400000008,98.7109734656328
TRPS1,ours,1.0139483948588965,28723.808900000007,50.905038274695734
SERASr_reverse,ours,0.9253524274492544,141989.2243000003,23.461419380522027
DBTS,ours,0.9196294547073651,25453.26960000001,130.0683994227018
UPPRT,ours,0.8669691799250109,22532.99760000001,138.51193272794018
PDX5POi,ours,0.7733995699012017,25544.8351,108.9941837848985
G1PACT,ours,0.7646615092112259,49189.49640000002,55.9627895104942
FACOAL161t2pp_num1,ours,0.7594732777708918,62331.2346000001,43.86410469038273
DHNPA2r_reverse,ours,0.7171388803846419,13619.361699999989,189.56101073258912
PYAM5PO,ours,0.7137844732904705,25544.8351,100.5927066581727
URIK2,ours,0.6928660058803534,24352.843600000007,102.42408082353354
OPHHX,ours,0.6648387911086088,63201.966100000165,37.86938596505125
FACOAL181t2pp_num1,ours,0.6569447385242212,62331.2346000001,37.94247095961087
ORNDC_num2,ours,0.5873910862775487,82414.8381000004,25.658097004732998
TDP,ours,0.5701466022652432,17432.713799999987,117.74000260102228
CFAS180E,ours,0.5602289969522618,43908.510600000045,45.93242543344525
CFAS160E,ours,0.5602289969522618,43908.510600000045,45.93242543344525
CFAS160G,ours,0.5602289969522618,43908.510600000045,45.93242543344525
CFAS180G,ours,0.5600970254967049,43908.510600000045,45.92160527048566
CPPPGO,ours,0.5403763881195004,34322.20930000003,56.6791892743979
CYTDK2,ours,0.5401136925836919,24352.843600000007,79.84321359914168
FACOAL160t2pp_num2,ours,0.5181827494577688,62331.2346000001,29.928139720305886
GLUTRR,ours,0.5142958339146374,46306.27210000011,39.98302860775291
ASP1DC,ours,0.5140949554961459,13833.576899999982,133.78621112708223
INOSTt4pp,ours,0.5063395353965952,62084.20460000012,29.360484509255336
DPR_num2,ours,0.4868611651630967,54068.42740000005,32.41633387301267
SPMS,ours,0.4474630091887809,32321.015900000028,49.83961018006274
APCS,ours,0.4467346056151832,32321.015900000028,49.7584786688174
FACOAL180t2pp_num2,ours,0.44598925448253723,62331.2346000001,25.75853545081444
ASNN_num2,ours,0.3905631070668116,33393.6294,42.10465321390079
2MAHMP_num2,ours,0.3830549639141767,17432.713799999987,79.10402739997012
G2PP,ours,0.3704548916694126,29171.7701,45.71671878114401
HMPK1_num2,ours,0.36529762199191085,30847.016200000027,42.63204682892078
TRPS2,ours,0.3508058446330547,42982.535800000034,17.612124086963757
SERASr,ours,0.3461505101887146,141989.2243000003,8.776312729524292
KARA2_reverse,ours,0.3404808239688675,54068.42740000005,22.669994768294696
PYDXK_num2,ours,0.3253511128506417,30847.016200000027,37.97009080775564
OMPHHX,ours,0.2972121866108587,42287.79620000008,25.301953942898766
AOXSr2,ours,0.26478752250813203,41593.77420000007,22.917734669754342
PYDXNK,ours,0.2471217168035604,30847.016200000027,28.84033174310119
PYDAMK,ours,0.22281087559728038,30847.016200000027,26.003135828424426
KARA2,ours,0.18043974519060096,54068.42740000005,12.014092399627714
DXPS,ours,0.1668582984177095,67616.15660000016,8.88382162649796
CBLAT,ours,0.15826298260434882,21998.62850000001,25.899193550891386
HCYSMT2,ours,0.149492440123138,33422.42890000004,16.102144642255375
HCYSMT,ours,0.149492440123138,33422.42890000004,16.102144642255375
OAADC,ours,0.14586736829689018,22283.75649999999,23.56526045636896
CBIAT,ours,0.14263422399848347,21998.62850000001,23.341600881824984
GLUN_num1,ours,0.11996756929128004,50968.933900000055,8.47346052589512
KARA1_reverse,ours,0.10802729504969695,54068.42740000005,7.192705260351416
DMATT,ours,0.1034824880118818,32159.26200000001,11.584126428111887
GRTT,ours,0.10334168224369941,32159.26200000001,11.568364226682746
HMPK1_num1,ours,0.08835723998991168,28633.28150000001,11.108962972465521
PMPK,ours,0.08124130784776902,28633.28150000001,10.214292352483886
CBIAT_reverse,ours,0.06522871792304946,21998.62850000001,10.674455660859856
CBLAT_reverse,ours,0.047540795796372215,21998.62850000001,7.779887953784933
CDGR,ours,0.0423121349117676,32587.10490000005,4.674354661139693
