reactions,data_type,kcat,km,MW,kcat_MW,catalytic_efficiency
G6Ptex_num4,predict,638.5673011731976,0.0001471185341023,40367.58979999997,56947.72206151166,1324585.777757227
G6PDH2r_reverse,predict,638.2504734839428,5.327236060638914e-05,55703.77830000008,41248.57908502394,3656200.5066846935
GLCNtex_num2,predict,634.591408246692,0.0006672251287928,39332.7982,58082.03774548875,290243.56129991193
ARBtex_reverse_num2,predict,634.0666206182292,0.0008660632114332,39332.7982,58034.00568194575,223422.08508232224
GALtex_num4,predict,633.1316465960126,0.0005382638063808,40367.58979999997,56462.96791654494,358954.70005621976
GLCRtex_reverse_num1,predict,632.0117056277087,0.0002270516380877,38921.51909999999,58457.17723437347,849456.772150432
GLCRtex_num1,predict,632.0117056277087,0.0002270507655632,38921.51909999999,58457.17723437347,849460.0364946132
LIPOtex_reverse_num2,predict,629.8700813073842,6.550294325620425e-05,40367.58979999997,56172.10004216267,2934478.728941762
TMAtex_reverse_num2,predict,629.686150287691,0.0001086751353845,39332.7982,57633.075824127045,1768213.7031005304
SBTtex_num1,predict,628.9868733968347,0.0015815505948014,38921.51909999999,58177.39894506341,121366.62992948784
SBTtex_reverse_num1,predict,628.9868733968347,0.0015815505948014,38921.51909999999,58177.39894506341,121366.62992948784
GALCTNtex_num2,predict,628.0587002221678,0.0004861328195604,39332.7982,57484.12074073601,394263.06579356827
GALCTNLtex_reverse_num3,predict,628.0566314791024,0.0004861320189308,39332.7982,57483.9313955743,394262.41646762256
XYLK2_num1,predict,624.2602914395562,0.0003335904621035,61088.72140000013,36788.084570753475,571074.6553770122
PPAKr,predict,622.2262263442474,0.0003295126524889,43383.618700000006,51632.7241009817,576258.0665289797
ASCBtex_num3,predict,621.6546687375737,0.0001929877984825,41219.34330000004,54293.84915638051,983015.00765091
GBBTNtex_reverse_num4,predict,619.8679344277444,0.0005484429404889,40367.58979999997,55280.10403880692,344912.17194993194
GLYC3Ptex_reverse_num4,predict,619.2366694532354,0.0001288638978705,40367.58979999997,55223.807541555245,1466446.431042528
MANtex_num1,predict,616.8016630236455,0.0005099654461537,38921.51909999999,57050.342284433704,369101.3095192876
MANtex_reverse_num1,predict,616.8016630236455,0.0005099654461537,38921.51909999999,57050.342284433704,369101.3095192876
GLYALDtex_reverse_num2,predict,615.1578682561765,0.000432827047443,39332.7982,56303.35056411611,433723.5379414136
GLCRtex_num3,predict,614.339806572666,0.0002300476688445,41219.34330000004,53654.986387461344,814951.2315757425
GALCTNLtex_num1,predict,613.1134070443078,0.00058179602036,40367.58979999997,54677.73221772853,321596.16953017324
GALCTNLtex_reverse_num1,predict,613.1123972858624,0.00058179602036,40367.58979999997,54677.64216701157,321595.639881915
XYLtex_reverse_num2,predict,612.6786915683193,0.0004299272339548,39332.7982,56076.439780120956,434889.1975760284
GAMAN6Ptex_num4,predict,611.3126267086382,0.0001946298132101,40367.58979999997,54517.13780918124,958505.9230964289
GLCURtex_num2,predict,610.3921044153698,0.0001266295342105,39332.7982,55867.156074731836,1471006.8612115232
CYANtex_num1,predict,609.8956993107054,0.0005446438381703,38921.51909999999,56411.58331660647,341730.5274157047
CYANtex_reverse_num1,predict,609.8936903941853,0.0005446438381703,38921.51909999999,56411.39750424253,341729.4018001237
4HOXPACDtex_reverse_num3,predict,608.1581197933284,0.000138728185896,41219.34330000004,53115.092477855665,1337804.3473861744
PGL,predict,607.2113455975928,0.0002271233211938,36307.20400000005,60207.35841160699,815866.2123791327
R5Ptex_num4,predict,607.031698512558,0.0001656533161493,40367.58979999997,54135.36268754916,1118283.8070587148
GLYC3Ptex_num2,predict,604.640702102712,0.0001478950316544,39332.7982,55340.749379223256,1247626.5114481042
DHAtex_num2,predict,603.9851539967376,0.0006708491445347,39332.7982,55280.74924474241,274752.8423749968
ACACtex_num1,predict,602.672549827364,0.0003489270373308,38921.51909999999,55743.486625076526,527093.4124649928
ACACtex_reverse_num1,predict,602.672549827364,0.0003489276119922,38921.51909999999,55743.486625076526,527092.5443759453
HACD1_num1,predict,600.7625813633078,3.158647982141741e-05,79592.95340000032,27172.572451720323,5804201.042987821
MANtex_num3,predict,599.5550572584713,0.0005166986009422,41219.34330000004,52363.721333971254,354105.4292369039
