,kcat,data_type,MW,kcat_MW
DSERtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DTMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DTMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DTMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ALAALAabcpp_num2,1976.6601861297006,fill,203503.0,34967.42883430181
DUMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
DUMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
DUMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
DURIPP_num2,12.95,Other_species,25950,1796.5317919075144
DURIt2pp_num2,1976.6601861297006,fill,43476,163675.97456221643
ECOAH1_num2,1003.9,Other_species,77072,46891.737596014114
ALAALAr_num2,11.998146,Other_species,32840,1315.265700365408
ECOAH2_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH3_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH4_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH5_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH6_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH7_num2,1111.9,Other_species,77072,51936.3711853851
ECOAH8_num2,1111.9,Other_species,77072,51936.3711853851
ETHAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ETHAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ETHAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
ETHSO3tex_num2,1976.6601861297006,fill,39333,180916.19429148355
ETHSO3tex_num3,1976.6601861297006,fill,41220,172634.07739124022
ETHSO3tex_num4,1976.6601861297006,fill,40368,176277.66225889124
ETOHtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ETOHtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ETOHtex_num4,1976.6601861297006,fill,40368,176277.66225889124
F6Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
F6Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
F6Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
FCLPA_num2,19.3,Other_species,23775,2922.397476340694
FHL_num2,1976.6601861297006,fill,311641.0,22833.891144191304
FLDR2_num2,1976.6601861297006,fill,47451.0,149964.73562342042
FLVR_num2,31.032688888888888,Other_species,130268.0,857.5987963275709
FDH4pp_num2,1976.6601861297006,fill,170570.0,41718.80559340401
FMNRx_num2,48.95804,Other_species,26242,6716.292355765567
FMNRx2_num2,20.425,Other_species,21253,3459.746859266927
FMNRx2_num3,20.425,Other_species,130268.0,564.4517456320816
FACOAL100t2pp_num2,1976.6601861297006,fill,62759,113385.75614759512
FACOAL120t2pp_num2,1976.6601861297006,fill,62332,114162.49550899894
FACOAL140t2pp_num2,1976.6601861297006,fill,62332,114162.49550899894
FACOAL141t2pp_num2,1976.6601861297006,fill,62332,114162.49550899894
FACOAL160t2pp_num2,1976.6601861297006,fill,62332,114162.49550899894
FACOAL161t2pp_num2,1976.6601861297006,fill,62759,113385.75614759512
FACOAL180t2pp_num2,1976.6601861297006,fill,62332,114162.49550899894
FORt2pp_num2,1976.6601861297006,fill,30565,232814.54834179362
FACOAL181t2pp_num2,1976.6601861297006,fill,62759,113385.75614759512
FACOAL60t2pp_num2,1976.6601861297006,fill,62759,113385.75614759512
FORtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FORtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FORtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FORtppi_num2,1976.6601861297006,fill,30565,232814.54834179362
FACOAL80t2pp_num2,1976.6601861297006,fill,62759,113385.75614759512
FDH5pp_num2,1976.6601861297006,fill,170669.0,41694.60575773528
FALDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FALDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FALDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FBA_num2,17.791176470588237,Other_species,30810,2078.8132195429293
FBA_num3,17.791176470588237,Other_species,39147,1636.0956214810242
FBP_num2,19.46896551724138,Other_species,36834,1902.814678342536
FBP_num3,19.46896551724138,Other_species,34323,2042.020681818867
FRULYStex_num2,1976.6601861297006,fill,39333,180916.19429148355
FRULYStex_num3,1976.6601861297006,fill,41220,172634.07739124022
FRULYStex_num4,1976.6601861297006,fill,40368,176277.66225889124
FRUURtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FRUURtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FRUURtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FRUtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FRUtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FRUtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FUCtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FUCtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FUCtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FUM_num2,603.5117647058823,Other_species,50489,43031.994155978064
FUMt2_3pp_num2,1976.6601861297006,fill,47935,148450.54073363767
FUMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
FUMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
FUMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FUSAtex_num2,1976.6601861297006,fill,40368,176277.66225889124
FUSAtex_num3,1976.6601861297006,fill,39333,180916.19429148355
FUSAtex_num4,1976.6601861297006,fill,38922,182826.59344501625
G6Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
G6Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
G6Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
GAL1Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
GAL1Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
GAL1Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
G1PTT_num2,12.457142857142857,Other_species,32734,1370.004102331346
G1Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
G1Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
G1Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
GALBDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALBDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALBDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GALCTNLtex_num2,1976.6601861297006,fill,41220,172634.07739124022
GALCTNLtex_num3,1976.6601861297006,fill,39333,180916.19429148355
GALCTNLtex_num4,1976.6601861297006,fill,38922,182826.59344501625
GALCTNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALCTNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALCTNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GALCTt2rpp_num2,1976.6601861297006,fill,49009,145197.34477477448
GALCTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALCTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALCTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GALKr_num2,30.7225,Other_species,41442,2668.8142464166785
G3PCtex_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PCtex_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PCtex_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PD5_num2,1976.6601861297006,fill,56751,125389.44987871443
GALTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GALURtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALURtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALURtex_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PEtex_num2,1976.6601861297006,fill,41220,172634.07739124022
G3PEtex_num3,1976.6601861297006,fill,40368,176277.66225889124
G3PEtex_num4,1976.6601861297006,fill,38922,182826.59344501625
GALtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GALtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GALtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GAMAN6Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
GAMAN6Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
GAMAN6Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PGtex_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PGtex_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PGtex_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PItex_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PItex_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PItex_num4,1976.6601861297006,fill,40368,176277.66225889124
GAMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GAMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GAMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
G3PStex_num2,1976.6601861297006,fill,39333,180916.19429148355
G3PStex_num3,1976.6601861297006,fill,41220,172634.07739124022
G3PStex_num4,1976.6601861297006,fill,40368,176277.66225889124
GBBTNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GBBTNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GBBTNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GDPDPK_num2,73.0,Other_species,79342,3312.243200322654
GDPtex_num2,1976.6601861297006,fill,40368,176277.66225889124
GDPtex_num3,1976.6601861297006,fill,39333,180916.19429148355
GDPtex_num4,1976.6601861297006,fill,38922,182826.59344501625
FE2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
FE2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
FE2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCDpp_num2,1976.6601861297006,fill,41054,173332.1155080363
GLCNt2rpp_num2,1976.6601861297006,fill,46416,153308.70109589197
GLCNt2rpp_num3,1976.6601861297006,fill,45967,154806.20162435927
GLCNt2rpp_num4,1976.6601861297006,fill,46041,154557.38733013882
GLCNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLUtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLUtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLUtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCP_num2,1976.6601861297006,fill,90522,78610.466738107
GLYALDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYALDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYALDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYBt2pp_copy1_num2,1976.6601861297006,fill,54846,129744.67910270434
GLCP2_num2,26.95,Other_species,93173,1041.2887853777381
GLCRD_num2,16.278,Other_species,49141,1192.5032050629818
GLCRt2rpp_num2,1976.6601861297006,fill,49142,144804.37650211473
GLCRtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCRtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCRtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYBtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYBtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYBtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCUR1Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCUR1Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCUR1Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCURt2rpp_num2,1976.6601861297006,fill,46892,151752.46673349233
GLYC2Ptex_num2,1976.6601861297006,fill,38922,182826.59344501625
GLYC2Ptex_num3,1976.6601861297006,fill,39333,180916.19429148355
GLYC2Ptex_num4,1976.6601861297006,fill,41220,172634.07739124022
GLYC3Ptex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYC3Ptex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYC3Ptex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCAt2rpp_num2,1976.6601861297006,fill,49009,145197.34477477448
GLCURtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCURtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCURtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLCptspp_num2,1976.6601861297006,fill,141609.0,50250.8786169447
GLCptspp_num3,1976.6601861297006,fill,166320.0,42784.852513629885
GLCtex_copy1_num2,1976.6601861297006,fill,39333,180916.19429148355
GLCtex_copy1_num3,1976.6601861297006,fill,41220,172634.07739124022
GLCtex_copy1_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCAtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCAtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCAtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLNS_num2,166.8,Other_species,53177,11292.099968031293
GLYCLTDy_num2,198.31052631578947,Other_species,35396,20169.4512017415
GLYCLTt2rpp_num2,1976.6601861297006,fill,58920,120773.5347940754
GLYCLTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCLTtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCLTtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLYCtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYCtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYCtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GLUDC_num2,12.54902500003,Other_species,52668,857.7597402617907
GLUN_num2,30.301833335,Other_species,32903,3315.399811749689
GLUN_num3,30.301833335,Other_species,33516,3254.761904940924
GLYt2pp_copy1_num2,1976.6601861297006,fill,52881,134565.8491720452
GLYtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GLYtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GLYtex_num4,1976.6601861297006,fill,40368,176277.66225889124
FE3DHBZStonex_num2,1976.6601861297006,fill,141804.0,50181.77674865958
GMPtex_num2,1976.6601861297006,fill,40368,176277.66225889124
GMPtex_num3,1976.6601861297006,fill,38922,182826.59344501625
GMPtex_num4,1976.6601861297006,fill,39333,180916.19429148355
GNK_num2,9.4,Other_species,19543,1731.5662897201044
H2Otpp_num2,1976.6601861297006,fill,23703,300214.17837686883
H2Stex_num2,1976.6601861297006,fill,39333,180916.19429148355
H2Stex_num3,1976.6601861297006,fill,41220,172634.07739124022
H2Stex_num4,1976.6601861297006,fill,40368,176277.66225889124
H2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
H2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
H2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
HACD1_num2,255.5,Other_species,77072,11934.295204484119
HACD2_num2,1544.9815,Other_species,77072,72165.42194311813
HACD3_num2,1163.361125,Other_species,77072,54340.09821984637
HACD4_num2,2296.72225,Other_species,77072,107278.90933153413
GRXR_num2,48.70272727272727,Other_species,9137,19188.991811515618
GRXR_num3,48.70272727272727,Other_species,12879,13613.620481545011
GRXR_num4,48.70272727272727,Other_species,9685,18103.233679072604
GSNtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GSNtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GSNtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GTHOXtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GTHOXtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GTHOXtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HACD5_num2,2296.72225,Other_species,77072,107278.90933153413
HACD6_num2,2296.72225,Other_species,77072,107278.90933153413
HACD7_num2,2296.72225,Other_species,77072,107278.90933153413
HACD8_num2,2296.72225,Other_species,77072,107278.90933153413
HCINNMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
HCINNMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
HCINNMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HCO3E_num2,2210276.250010025,Other_species,23764,334833971.55512923
GTHRDtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GTHRDtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GTHRDtex_num4,1976.6601861297006,fill,40368,176277.66225889124
GTPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
GTPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
GTPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HG2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
HG2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
HG2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
GUAPRT_num2,18.836,Other_species,20115,3371.096196868009
H2O2tex_num2,1976.6601861297006,fill,39333,180916.19429148355
H2O2tex_num3,1976.6601861297006,fill,41220,172634.07739124022
H2O2tex_num4,1976.6601861297006,fill,40368,176277.66225889124
H2Otex_num2,1976.6601861297006,fill,37201,191284.55337402012
H2Otex_num3,1976.6601861297006,fill,27200,261616.78934069566
H2Otex_num4,1976.6601861297006,fill,40368,176277.66225889124
H2Otex_num5,1976.6601861297006,fill,38922,182826.59344501625
H2Otex_num6,1976.6601861297006,fill,34913,203820.25807197668
H2Otex_num7,1976.6601861297006,fill,41220,172634.07739124022
H2Otex_num8,1976.6601861297006,fill,39333,180916.19429148355
HIStex_num2,1976.6601861297006,fill,39333,180916.19429148355
HIStex_num3,1976.6601861297006,fill,41220,172634.07739124022
HIStex_num4,1976.6601861297006,fill,40368,176277.66225889124
HMPK1_num2,0.27999999999999997,Other_species,30847,32.67740785165494
HPPPNtex_num2,1976.6601861297006,fill,41220,172634.07739124022
HPPPNtex_num3,1976.6601861297006,fill,40368,176277.66225889124
HPPPNtex_num4,1976.6601861297006,fill,38922,182826.59344501625
HOMt2pp_num2,1976.6601861297006,fill,22427,317295.07602741884
HOMtex_num2,1976.6601861297006,fill,39333,180916.19429148355
HOMtex_num3,1976.6601861297006,fill,41220,172634.07739124022
HOMtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HPYRRx_num2,147.637,Other_species,35396,15015.628884619731
HPYRRy_num2,10.940466666666666,Other_species,35396,1112.7155610803482
HSDy_num2,5.346,Other_species,89120,215.95152603231597
ILEtex_num2,1976.6601861297006,fill,39333,180916.19429148355
ILEtex_num3,1976.6601861297006,fill,41220,172634.07739124022
ILEtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HXAtex_num2,1976.6601861297006,fill,38922,182826.59344501625
HXAtex_num3,1976.6601861297006,fill,39333,180916.19429148355
HXAtex_num4,1976.6601861297006,fill,41220,172634.07739124022
HXPRT_num2,16.944166666666668,Other_species,20115,3032.513049962715
IMPtex_num2,1976.6601861297006,fill,39333,180916.19429148355
IMPtex_num3,1976.6601861297006,fill,41220,172634.07739124022
IMPtex_num4,1976.6601861297006,fill,40368,176277.66225889124
HYD1pp_num2,1976.6601861297006,fill,181748.0,39152.98473747674
HYD1pp_num3,1976.6601861297006,fill,232267.0,30637.05420945258
HYD2pp_num2,1976.6601861297006,fill,181748.0,39152.98473747674
HYD3pp_num2,267.67075,Other_species,181748.0,5301.927393974074
INDOLEtex_num2,1976.6601861297006,fill,39333,180916.19429148355
INDOLEtex_num3,1976.6601861297006,fill,41220,172634.07739124022
INDOLEtex_num4,1976.6601861297006,fill,40368,176277.66225889124
INSTtex_num2,1976.6601861297006,fill,39333,180916.19429148355
