reactions,data_type,kcat,MW,kcat_MW
SUCCt2_2pp,ours,11.448815990543968,45435.73190000005,907.1216824826417
TMK,ours,11.448815990543968,32396.887600000045,1272.2128765838056
THDPS,ours,11.448815990543968,29891.73429999999,1378.8339328962354
SPMS,ours,11.430066855783986,32321.015900000028,1273.1109940397112
PDH,ours,11.38462367481297,50687.87920000004,189.34887869680233
FE3HOXabcpp,ours,11.349694198833763,70422.20310000039,308.82061932683683
PNTK,ours,11.318795282243512,36359.31270000001,1120.6939842973609
CHLabcpp,ours,11.317059817559729,34424.10630000003,304.7562795966582
HISTP,ours,11.305703609448296,40289.52810000005,1010.2012833953697
PDX5PS,ours,11.29503547103528,35113.360000000015,661.2011268210575
CITt7pp,ours,11.284150208406322,53091.92080000001,765.1435498687543
TAGURr,ours,11.27870834161373,54807.609200000064,740.8341765400228
UPPRT,ours,11.27870834161373,22532.99760000001,1801.9506658896287
TAUDO,ours,11.27870834161373,32409.08780000003,1252.8384100279857
NACODA,ours,11.27870834161373,42346.84509999999,958.8282181099114
PGPP181_num1,ours,11.238875222250472,29020.883700000028,1394.1667393161313
ACHBS_num1,ours,11.23708012485949,11105.639399999996,565.4228500409575
GLYCL,ours,11.23708012485949,104375.18550000065,193.53852720340842
I4FE4ST,ours,11.23708012485949,11555.916299999992,1592.384038284957
CYNTt2pp,ours,11.231951712040622,41360.2142,977.6309660249835
FEOXAMabcpp,ours,11.201866246738277,70422.20310000039,304.79828014128964
ACOLIPAabctex,ours,11.201866246738277,39618.14920000004,271.36916722641433
PLIPA2A141pp,ours,11.201866246738277,33162.71369999999,1216.0258913991652
ACBIPGT,ours,11.201866246738277,20163.7742,1999.9588414483335
ADOCBLS,ours,11.15217844024991,26385.2981,1521.5989689689986
LALGP,ours,11.137900229485869,52914.774700000016,757.7551081616741
DSERDHr,ours,11.137900229485869,27248.61870000001,1471.5036115261546
THRabcpp,ours,11.098764354083674,26309.936100000006,230.87282031129718
AHCYSNS,ours,11.027807548695348,24353.6853,1630.147827166973
AGPAT160,ours,11.003723580206977,27452.833700000017,1442.9623302874227
TMAOR2pp,ours,10.995102831407694,94454.80350000031,286.7022986906162
2AGPGAT141,ours,10.97748213095312,80699.04430000036,489.7076045227843
SELR,ours,10.933598574631846,30523.318500000027,168.9022306447018
3PEPTabcpp,ours,10.913153730326211,33442.79719999999,195.70389237201059
FECRMtonex,ours,10.863661641440952,15526.81839999999,260.57315609224236
GALCTNt2pp,ours,10.851423175071773,47076.14710000002,829.8283915902364
IPMD,ours,10.851423175071773,39516.55920000006,988.5760354929466
MSAR_num1,ours,10.844608226969894,21570.128899999992,1809.9377058934326
GLYCLTt4pp,ours,10.840646474550786,59196.403900000085,659.2685490542573
EAR40x,ours,10.82454411456405,27863.63610000001,1398.5381761582282
GMHEPK,ours,10.82454411456405,51050.00780000004,763.3369805759471
LPLIPAL2ATE140,ours,10.814797989546914,38977.781800000055,998.8580920828296
RZ5PP,ours,10.814797989546914,23308.201100000013,1670.3679788642664
P5CR,ours,10.814797989546914,28144.588799999987,1383.330665764387
PAPA160,ours,10.814797989546914,29020.883700000028,1341.5605522160188
MDH3,ours,10.806794974432435,60228.898700000136,645.9434382444831
PGSA120,ours,10.784055035421636,20700.3721,1875.4541193739162
LYSabcpp,ours,10.76814992208178,28652.6981,358.3993140965166
RNDR2_num1,ours,10.76814992208178,11806.481899999984,274.74152231542416
DHNCOAS,ours,10.765530670096473,31632.758500000007,1225.1827614827614
GALTptspp,ours,10.74425096789009,63561.09830000026,280.38224332884056
PTA2,ours,10.74425096789009,77171.18800000039,501.21430661925444
ADOCBLabcpp,ours,10.701437742210802,29366.459200000005,421.5182248840208
FACOAL160t2pp_num1,ours,10.701437742210802,62758.64560000017,613.8624488091052
SUCptspp,ours,10.683099920226097,49801.345900000015,273.2783762264228
FACOAL120t2pp_num1,ours,10.681688612822454,62758.64560000017,612.7295871114326
