reaction,gene,name,our_name,GLC_BATCH_mu=0.6_H,real_prot,pred_prot,kcat_Density,absolute_error,square_error,root_square_error,error
PDX5POi,b1638,pdxH,ECDH1ME8569_1582,1.2796259284368166e-06,1.2796259284368166,0.016064240982246222,0.004352337701305844,1.2635616874545703,1.5965881380030413,1.2635616874545703,1.2635616874545703
PE160abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,1.0785790518083713,1.3630866425502508,0.004467979259979327,0.2845075907418795,0.08094456918974878,0.2845075907418795,-0.2845075907418795
PE161abcpp,b0914,msbA,ECDH1ME8569_0865,1.0785790518083713e-06,1.0785790518083713,1.3740811826496622,0.0044684027756047295,0.29550213084129084,0.08732150933174337,0.29550213084129084,-0.29550213084129084
PERD,b2320,pdxB,ECDH1ME8569_2258,1.9051812448249516e-06,1.9051812448249517,0.004163704313359451,0.004164644073013153,1.901017540511592,3.613867689332743,1.901017540511592,1.901017540511592
PFK_3,b3916,pfkA,ECDH1ME8569_3785,2.893655346705464e-06,2.893655346705464,92.32112859026667,4.372264707466376e-05,89.42747324356121,7997.272970727856,89.42747324356121,-89.42747324356121
PGCD,b2913,serA,ECDH1ME8569_2814,1.7601856919124743e-05,17.601856919124742,34.465038874265446,4.5013454726834215e-05,16.863181955140703,284.36690565218305,16.863181955140703,-16.863181955140703
PGK_reverse,b2926,pgk,ECDH1ME8569_2827,2.2411635961970314e-05,22.411635961970315,131.16640945010934,3.5553082445199325e-05,108.75477348813902,11827.600756456426,108.75477348813902,-108.75477348813902
PHETA1_reverse_num1,b4054,tyrB,ECDH1ME8569_3911,3.7719607785032306e-06,3.7719607785032307,1.8537057119844644,0.0031391545885997483,1.9182550665187663,3.6797025002249164,1.9182550665187663,1.9182550665187663
PMEACPE,b3412,bioH,ECDH1ME8569_3291,1.4496739857570936e-07,0.14496739857570937,1.866674605808217e-05,0.00413415638694445,0.1449487318296513,0.021010134859024164,0.1449487318296513,0.1449487318296513
PNTK,b3974,coaA,ECDH1ME8569_3838,4.1214272413120955e-07,0.41214272413120956,0.029351432867738385,0.004253196266952977,0.38279129126347117,0.14652917266715562,0.38279129126347117,0.38279129126347117
PPC,b3956,ppc,ECDH1ME8569_3824,9.239368903896469e-06,9.23936890389647,44.2491097265624,5.099065768070803e-05,35.00974082266593,1225.6819524702414,35.00974082266593,-35.00974082266593
PPCDC,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,0.5179613561834863,0.03518151750622573,0.004289248969751437,0.48277983867726054,0.2330763726332417,0.48277983867726054,0.48277983867726054
PPNCL2,b3639,dfp,ECDH1ME8569_3524,5.179613561834862e-07,0.5179613561834863,0.010467951373513827,0.0042876439034768895,0.5074934048099724,0.2575495559256185,0.5074934048099724,0.5074934048099724
PPND,b2600,tyrA,ECDH1ME8569_2521,1.746092938616221e-06,1.746092938616221,0.9996413225146825,0.004359049678223654,0.7464516161015384,0.5571900151805985,0.7464516161015384,0.7464516161015384
PPNDH,b2599,pheA,ECDH1ME8569_2520,3.433097047918728e-06,3.433097047918728,0.028193945028606938,0.003126534598552789,3.4049031028901213,11.593365140070777,3.4049031028901213,3.4049031028901213
PPPGO3,b3850,hemG,ECDH1ME8569_3727,3.952211315771894e-07,0.3952211315771894,0.0029249350218820253,0.004245435943636497,0.3922961965553074,0.15389630583176037,0.3922961965553074,0.3922961965553074
PRAGSr,b4005,purD,ECDH1ME8569_3865,3.472297973932126e-06,3.472297973932126,7.026842221710395,0.00355730814542434,3.5545442477782694,12.634784809413583,3.5545442477782694,-3.5545442477782694
PRAIS,b2499,purM,ECDH1ME8569_2425,5.738671437268987e-06,5.738671437268986,13.826392567821925,0.0016149688826746752,8.08772113055294,65.41123308559251,8.08772113055294,-8.08772113055294
