reaction_id,name,reversible,dG_reaction,source
R_URAt2pp_copy2,Uracil transport in via proton symport (periplasm),True,0,calculated_from_formation_energies
R_URAtex,Uracil transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_URDGLYCD,Ureidoglycolate dehydrogenase,False,0,calculated_from_formation_energies
R_UDPACGALtex,UDP-N-acetyl-D-galactosamine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UDPG4E,UDPglucose 4-epimerase,True,0,calculated_from_formation_energies
R_UDPGALM,UDPgalactopyranose mutase,False,0,calculated_from_formation_energies
R_UDPGALPpp,UDPgalactose pyrophosphohydrolase,False,0,calculated_from_formation_energies
R_UDPGALtex,UDPgalactose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UDPGD,UDPglucose 6-dehydrogenase,False,0,calculated_from_formation_energies
R_UDPGDC,UDP-glucuronate C-4'' decarboxylase,False,0,calculated_from_formation_energies
R_UDPGLCURtex,UDP-D-glucuronate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UREAtex,Urea transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_UREAtpp,Urea transport via facilitate diffusion (periplasm),True,0,calculated_from_formation_energies
R_URIC,Uricase,False,0,calculated_from_formation_energies
R_URIH,Uridine hydrolase,False,0,calculated_from_formation_energies
R_UDPGPpp,UDPglucose pyrophosphohydrolase,False,0,calculated_from_formation_energies
R_TALA,Transaldolase,True,0,calculated_from_formation_energies
R_URIK2,Uridine kinase (GTP:Uridine),False,0,calculated_from_formation_energies
R_URIt2pp_copy1,Uridine transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_XTSNtex,Xanthosine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_URIt2pp_copy2,Uridine transport in via proton symport (periplasm),True,0,calculated_from_formation_energies
R_TARTD,L(+)-tartrate dehydratase,False,0,calculated_from_formation_energies
R_URItex,Uridine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_XYLI1,Xylose isomerase,True,0,calculated_from_formation_energies
R_XYLI2,Xylose isomerase,True,0,calculated_from_formation_energies
R_XYLK,Xylulokinase,False,0,calculated_from_formation_energies
R_XYLK2,L-xylulokinase,False,0,calculated_from_formation_energies
R_USHD,UDP-sugar hydrolase,False,0,calculated_from_formation_energies
R_VALTA,Valine transaminase,True,0,calculated_from_formation_energies
R_VALTRS,Valyl-tRNA synthetase,False,0,calculated_from_formation_energies
R_VALabcpp,L-valine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_VALt2rpp,L-valine reversible transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_XYLUt2pp,L-xylulose transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_VALtex,L-valine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TARTRDtex,D-tartrate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_VPAMTr_copy1,Valine-pyruvate aminotransferase,True,0,calculated_from_formation_energies
R_WCOS,Tungsten pterin cofactor synthase,False,0,calculated_from_formation_energies
R_X5PL3E,L-xylulose 5-phosphate 3-epimerase,False,0,calculated_from_formation_energies
R_XAND,Xanthine dehydrogenase,False,0,calculated_from_formation_energies
R_XYLUtex,L-xylulose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_XYLabcpp,D-xylose transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_XYLt2pp,D-xylose transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_XYLtex,D-xylose transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ZN2abcpp,"Zinc (Zn+2) ABC transporter, efflux (periplasm)",False,0,calculated_from_formation_energies
R_XANt2pp,Xanthine transport in via proton symport (periplasm),False,0,calculated_from_formation_energies
R_XANtex,Xanthine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ZN2t3pp,Zinc (Zn+2) transport out via proton antiport (periplasm),False,0,calculated_from_formation_energies
R_XANtpp,Xanthine reversible transport (periplasm),True,0,calculated_from_formation_energies
R_TARTRt7pp,Tartrate/succinate antiporter (periplasm),True,0,calculated_from_formation_energies
R_XMPtex,XMP transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ZN2tpp,Zinc transport in via permease (no H+),False,0,calculated_from_formation_energies
R_ZNabcpp,Zinc (Zn+2) transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_Zn2tex,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_XPPT,Xanthine phosphoribosyltransferase,False,0,calculated_from_formation_energies
R_XTSNH,Xanthosine hydrolase,False,0,calculated_from_formation_energies
R_XTSNt2rpp,Xanthosine transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_TARTRtex,Tartrate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_TARTt2_3pp,D-tartrate transport via proton symport (3 H) (periplasm),False,0,calculated_from_formation_energies
R_TAUDO,Taurine dioxygenase,False,0,calculated_from_formation_energies
R_EX_cysi__L_e,L Cystine exchange,False,0,calculated_from_formation_energies
R_DRIBtex,Deoxyribose transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_TAURabcpp,Taurine transport via ABC system (periplasm),False,0,calculated_from_formation_energies
R_EX_4hphac_e,4 hydroxyphenylacetate exchange,False,0,calculated_from_formation_energies
R_TARTRtpp,Tartrate facilitated transport periplasm,True,0,calculated_from_formation_energies
R_SALCHS4FEexs,Salmochelin S4 Fe III binding spontaneous,False,0,calculated_from_formation_energies
R_TAURtex,Taurine transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_ICITtex,Citrate transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_TTDCAt2pp,Tetradecanoate transport via proton symport,False,0,calculated_from_formation_energies
R_TCYNTtex,Thiocyanate transport via diffusion (extracellular to periplasm),True,0,calculated_from_formation_energies
R_EX_fe3dhbzs3_e,2-3-dihydroxybenzoylserine trimer-Fe-III Exchange,False,0,calculated_from_formation_energies
R_EX_4abz_e,4 Aminobenzoate exchange,False,0,calculated_from_formation_energies
R_FEENTERtex_copy2,Enterochelin transport (secretion periplasm),False,0,calculated_from_formation_energies
R_TDP,Thiamin pyrophosphatase,False,0,calculated_from_formation_energies
R_TDPADGAT,"DTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase",False,0,calculated_from_formation_energies
R_TDPAGTA,"DTDP-4-amino-4,6-dideoxy-D-glucose transaminase",False,0,calculated_from_formation_energies
R_HACD3i,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),False,0,calculated_from_formation_energies
R_3PGtex,3 Phospho D glycerate transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_NPHS,Naphthoate synthase,False,0,calculated_from_formation_energies
R_DDCAt2pp,Dodecanoate transport via proton symport,False,0,calculated_from_formation_energies
R_SALCHS2FEexs,Salmochelin s2 Fe III sequestration,False,0,calculated_from_formation_energies
R_EX_drib_e,Deoxy D Ribose exchange,False,0,calculated_from_formation_energies
R_4HTHRtrpp,4-hydroxy-L-threonine transport,True,0,calculated_from_formation_energies
R_INOSTtpp,Myo-inositol transport,False,0,calculated_from_formation_energies
R_OCDCEAt2pp,Octadecenoate transport via proton symport,False,0,calculated_from_formation_energies
R_EX_acon_C_e,Cisaconitate exchange,False,0,calculated_from_formation_energies
R_GLYBt2pp_copy2,Glycine betaine transport via proton symport (periplasm),True,0,calculated_from_formation_energies
R_CYSItex,L cystine transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_TDPDRR,DTDP-4-dehydrorhamnose reductase,False,0,calculated_from_formation_energies
R_EX_feroxBfe_e,Ferrioxamine B fe exchange,False,0,calculated_from_formation_energies
R_EX_salchs4fe_e,Salmochelin S4 Fe III exchange,False,0,calculated_from_formation_energies
R_EX_2pg_e,D Glycerate 2 phosphate exchange,False,0,calculated_from_formation_energies
R_UNK3,2-keto-4-methylthiobutyrate transamination,False,0,calculated_from_formation_energies
R_HDCAt2pp,Hexadecanoate transport via proton symport,False,0,calculated_from_formation_energies
R_EX_chitob_e,Chitobiose exchange,False,0,calculated_from_formation_energies
R_TDPGDH,"DTDPglucose 4,6-dehydratase",False,0,calculated_from_formation_energies
R_TAG1PK,D Tagatose 1 phosphate kinase,False,0,calculated_from_formation_energies
R_HACD2i,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),False,0,calculated_from_formation_energies
R_HACD7i,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),False,0,calculated_from_formation_energies
R_EX_feroxB_e,Ferrioxamine B exchange,False,0,calculated_from_formation_energies
R_FLDR,Flavodoxin reductase (NADPH),False,0,calculated_from_formation_energies
R_TDSK,Tetraacyldisaccharide 4'kinase,False,0,calculated_from_formation_energies
R_GTHPi_copy2,Glutathione peridoxase,False,0,calculated_from_formation_energies
R_DHPTDCs,"4,5-dihydroxy-2,3-pentanedione cyclization (spontaneous)",False,0,calculated_from_formation_energies
R_EX_tcb_e,Tricarballylate Exchange,False,0,calculated_from_formation_energies
R_EX_tton_e,Trithionate Exchange,False,0,calculated_from_formation_energies
R_EX_4hthr_e,4-Hydroxy-L-threonine Exchange,False,0,calculated_from_formation_energies
R_UPLA4NT,Undecaprenyl phosphate 4-amino-4-deoxy L-arabinose synthase,False,0,calculated_from_formation_energies
R_TDSR1,Thiol:disulfide reductase (DsbC),False,0,calculated_from_formation_energies
R_EX_frmd_e,Formamide exchange,False,0,calculated_from_formation_energies
R_TCBt2ex,Tricarballylate transport into periplasm,False,0,calculated_from_formation_energies
R_DXYLUDtex,1-deoxy-d-xyluose transport,True,0,calculated_from_formation_energies
R_CHITOBpts,Chitobiose transport via PTS,False,0,calculated_from_formation_energies
R_EX_feroxEfe_e,Ferrioxamine E fe exchange,False,0,calculated_from_formation_energies
R_AIRStpp,Aminoimidazole riboside facilitated transport periplasm,True,0,calculated_from_formation_energies
R_EX_feroxE_e,Ferrioxamine E exchange,False,0,calculated_from_formation_energies
R_SLCYSS,O-acetyl-L-serine sulfhydrylase,False,0,calculated_from_formation_energies
R_EX_colipaOA_e,Membrane LPS mixture Exchange,False,0,calculated_from_formation_energies
R_EX_salchsx_e,Salmochelin SX exchange,False,0,calculated_from_formation_energies
R_EX_AEP_e,AEP exchange,False,0,calculated_from_formation_energies
R_ENTERH,Enterobactin hydrolase,False,0,calculated_from_formation_energies
R_EX_icit_e,Isocitrate exchange,False,0,calculated_from_formation_energies
R_EX_pep_e,Phosphoenolpyruvate exchange,False,0,calculated_from_formation_energies
R_HACD5i,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),False,0,calculated_from_formation_energies
R_OAAtex,Oxaloacetate transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_SALCHSXtex,Salmochelin SX via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_TDSR2,Thiol:disulfide reductase (DsbG),False,0,calculated_from_formation_energies
R_EX_23dhbzs3_e,2-3-dihydroxybenzoylserine trimer Exchange,False,0,calculated_from_formation_energies
R_EX_tet_e,Tetrathionate exchange,False,0,calculated_from_formation_energies
R_4HTHRK,4-Hydroxy-L-threonine kinase,False,0,calculated_from_formation_energies
R_TETtex,Tetrathionate transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_PSUDS,Pseudouridylate synthase,False,0,calculated_from_formation_energies
R_SALCHS4FEtonex,Salmochelin S4 Fe III transport via ton system extracellular,False,0,calculated_from_formation_energies
R_TGBPA,Tagatose-bisphosphate aldolase,True,0,calculated_from_formation_energies
R_EX_salchs4_e,Salmochelin S4 exchange,False,0,calculated_from_formation_energies
R_SALCHS4FEabcpp,Salmochelin S4 Fe III transport via ABC system periplasm,False,0,calculated_from_formation_energies
R_EX_colipa20Oag_e,O antigen x20 core oligosaccharide lipid A exchange,False,0,calculated_from_formation_energies
R_LEUt4rpp,L-leucine transport in via sodium symport,True,0,calculated_from_formation_energies
R_EX_remnant1_e,Residual atoms of reaction DMBZIDSYN exchange,False,0,calculated_from_formation_energies
R_SCYSSL,S-sulfo-L-cysteine sulfite lyase,False,0,calculated_from_formation_energies
R_TAGtex,D Tagatose transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_RNAMtpp,Nicotinamide riboside transport,False,0,calculated_from_formation_energies
R_CHITPH,Chitobiose-6-phosphate hydrolase,False,0,calculated_from_formation_energies
R_CYSIabcpp,L cystine uptake via ABC system periplasm,False,0,calculated_from_formation_energies
R_THD2pp,NAD(P) transhydrogenase (periplasm),False,0,calculated_from_formation_energies
R_NMNR,Nmn hydrolysis,False,0,calculated_from_formation_energies
R_ACONCtex,Cisaconitat transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_EX_oaa_e,Oxaloacetate exchange,False,0,calculated_from_formation_energies
R_OCDCAt2pp,Octadecanoate transport via proton symport,False,0,calculated_from_formation_energies
R_EX_salchs2fe_e,Salmochelin-S2-Fe-III Exchange,False,0,calculated_from_formation_energies
R_DXYLUDtpp,1-deoxy-d-xyluose transport,False,0,calculated_from_formation_energies
R_GULNLtex,L-gulonate transport,True,0,calculated_from_formation_energies
R_THDPS,Tetrahydrodipicolinate succinylase,False,0,calculated_from_formation_energies
R_URCN,Urocanase,False,0,calculated_from_formation_energies
R_HACD4i,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),False,0,calculated_from_formation_energies
R_ADOCBLPS,Adenosylcobalamin phosphate synthase,False,0,calculated_from_formation_energies
R_ADOCBLPP,Adenosylcobalamin phosphate phosphatase,False,0,calculated_from_formation_energies
R_EX_salchs2_e,Salmochelin-S2 Exchange,False,0,calculated_from_formation_energies
R_DSCLCOCH,Sirohydrochlorin cobaltochelatase,False,0,calculated_from_formation_energies
R_AIRStex,Aminoimidazole riboside transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_THFAT,Tetrahydrofolate aminomethyltransferase,False,0,calculated_from_formation_energies
R_CTECOAI8_copy2,3-cis-2-trans-enoyl-CoA isomerase,False,0,calculated_from_formation_energies
R_THIORDXi,Hydrogen peroxide reductase (thioredoxin),False,0,calculated_from_formation_energies
R_HACD1i,3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),False,0,calculated_from_formation_energies
R_EX_rnam_e,N-Ribosylnicotinamide Exchange,False,0,calculated_from_formation_energies
R_4HTHRtex,4-hydroxy-L-threonine transport,True,0,calculated_from_formation_energies
R_2PGtex,D Glycerate 2 phosphate transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
R_EX_feroxG_e,Ferrioxamine G exchange,False,0,calculated_from_formation_energies
R_FOAMtex,Formamide transport via diffusion extracellular to periplasm,True,0,calculated_from_formation_energies
